dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gen-hyperb-mixture-2c-128p,128,128,0.03310541539241609,35747,9.967401676106687e-07,seconds,10.13289999961853,10.138324845582247,megabytes,546.0,546.0,93.0,90.14285714285714,0.037261312000000005,0.037261312000000005,0.81875,0.7803757440476192,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.08990984169580657,8845,9.626946264968775e-07,seconds,2.5145087242126465,2.4441329948604107,megabytes,546.0,546.0,93.0,87.66666666666667,0.037076992,0.037076992,0.81015625,0.7518229166666667,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.10621012528883081,7499,9.948953316323714e-07,seconds,2.2166101932525635,2.0803718715906143,megabytes,546.0,546.0,93.0,84.0,0.036974592,0.036974592,0.78828125,0.715625,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.06802521501944728,32354,9.013016099165735e-07,seconds,9.283566951751709,9.175275145098567,megabytes,546.0,546.0,93.0,89.89473684210526,0.037003264,0.037003264,0.81640625,0.7718544407894736,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.09206178676986333,26299,8.995882590731054e-07,seconds,7.3565874099731445,7.297850290313363,megabytes,546.0,546.0,93.0,91.68571428571428,0.037093376000000004,0.037093376000000004,0.81484375,0.7756473214285713,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.038723536396436255,8898,8.946406695092445e-07,seconds,2.535284996032715,2.4654396679252386,megabytes,546.0,546.0,93.0,83.25,0.036839424,0.036839424,0.8109375,0.7555989583333332,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.10736991830496773,22921,9.30839377378211e-07,seconds,6.431141376495361,6.361867059022188,megabytes,546.0,546.0,93.0,89.55555555555556,0.03700736,0.03700736,0.8125,0.7621527777777778,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.0387484720288791,66578,8.857315207054439e-07,seconds,18.551609992980957,18.512133041396737,megabytes,546.0,546.0,93.0,91.45882352941176,0.10258432,0.10258432,0.8234375,0.7765349264705884,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.0717730830136728,29153,9.857214170248122e-07,seconds,8.160801410675049,8.14924536831677,megabytes,546.0,546.0,93.0,90.08108108108108,0.036872192000000005,0.036872192000000005,0.81875,0.7797086148648652,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.21640932046374842,42532,8.336256855296484e-07,seconds,12.120376110076904,12.004154747352004,megabytes,546.0,546.0,93.0,90.96078431372548,0.10261708800000001,0.10261708800000001,0.81015625,0.7706954656862741,success,lbfgs,1.0,100000,1e-06
